10011001,,The Atonement of Jesus Christ: A study of the saving atonement of Jesus Christ,,B004C43I7W,,,ES,,,en-GB,true,2,2909402,35,34,13,7,2002/1/1,The Atonement of Jesus Christ: A study of the saving atonement of Jesus Christ,book,1,1,5,4,2,2.62,,,,2,0,Kevan Kingsley Clawson,,,,,,20,5,,non-fiction
10011501,0961268441,Art of Music Copying: The Preparation of Music for Performance,9780961268442,,,,ES,,,,false,1,10011501,1,4,1,0,1985/1/1,,,0,1,0,0,0,4.00,,,,1,0,Clinton H. Roemer,,,,,,,0,,
10013001,006204379X,Poor People,9780062043795,,,,ES,2010/10/5,HarperCollins e-books,,true,12,45639,2443,3114,840,153,2007/1/1,Poor People,book,198,331,212,65,34,3.71,464,ebook,,1,0,William T. Vollmann,,,,,,1324,14,96,"american,class,cultural,economics,essays,fiction,history,non-fiction,politics,social-issues,society,sociology,travel,unfinished"
10014501,,6 Grand Fugues: Fugue No. 6 in C Minor,2940000621813,,,,ES,,,,true,1,10014501,0,0,0,0,,,,0,0,0,0,0,0.00,,,,0,0,Georg Friedrich Händel,,,,,,,0,,
10016501,,A Reversible Santa Claus,2940012031518,,,,ES,,,,true,55,12485436,51,82,22,9,1917/1/1,A Reversible Santa Claus,book,3,12,6,0,1,3.73,,,,0,0,Meredith Nicholson,,,,,,22,2,3,"american,christmas,classics,crime,fiction,holiday,short-stories"
10017001,0521114578,Claude Simon: Writing the Visible,9780521114578,,,,ES,2009/2/27,Cambridge University Press,,false,1,10017001,0,0,0,0,2009/6/25,,,0,0,0,0,0,0.00,244,Paperback,,0,0,Celia Britton,,,,,,,0,,
10018001,0126686084,Plant Physiology Vol. 8: A Treatise: Nitrogen Metabolism,9780126686081,,,,ES,1983/12/1,Academic Press,,false,2,10018001,0,0,0,0,1983/1/1,,,0,0,0,0,0,0.00,,Hardcover,,0,0,R. G. Bidwell,,,F.C. Steward,,,,0,,
10019001,,Italia dall'alto - Storia dell'arte e del paesaggio,,,,,ES,2004/1/1,Editoriale Jaca Book S.p.a.,ita,false,1,10019001,3,5,2,0,2004/1/1,,book,0,0,1,1,0,2.50,256,Hardcover,,2,0,Maria Antonietta Crippa,,,,,,1,0,,"art,non-fiction"
10020501,115953926X,"Anarchisme Insurrectionnel: Anarchiste Insurrectionnel, Mikhail Bakounine, Propagande Par Le Fait, Errico Malatesta, Carlo Cafiero",9781159539269,,,,ES,2011/8/25,"Books LLC, Wiki Series",,false,1,10020501,0,0,0,0,,,,0,0,0,0,0,0.00,,Paperback,,0,0,Source Wikipedia,,,,,,,0,,
10021001,1156182700,Irish Film Critics: Dave Fanning,9781156182703,,,,ES,2010/5/31,Books LLC,,false,1,10021001,0,0,0,0,,,,0,0,0,0,0,0.00,,Paperback,,0,0,,,,,,,,0,,
10022001,0295972483,Historical Atlas of Central Europe,9780295972480,,,,ES,1993/11/1,University of Washington Press,,false,9,12401,105,152,34,4,1993/10/1,"Historical Atlas of Central Europe (History of East Central Europe, Vol. 1)",book,22,7,4,1,0,4.47,231,Hardcover,,1,0,Paul Robert Magocsi,,,,,,50,3,2,"history,non-fiction,politics,reference"
10024001,0606107797,The Dark-Thirty: Southern Tales of the Supernatural,9780606107792,,,,ES,1992/1/1,Turtleback Books,,false,13,199623,3218,5828,1510,132,1992/1/1,"The Dark-Thirty: Southern Tales of the Supernatural: (Newbery Honor Book, Coretta Scott King Author Award, ALA Notable Children's Boo k) (Coretta Scott King Author Award Winner)",book,518,461,385,93,53,3.86,122,Hardcover,,2,1,Patricia C. McKissack,,,,,,1419,9,43,"adventure,anthologies,chapter-books,childrens,fantasy,fiction,ghosts,historical,historical-fiction,history,horror,juvenile,magic,middle-grade,mystery,paranormal,short-stories,supernatural,teen,thriller,young-adult"
10024501,0072855436,Elementary And Intermediate Algebra,9780072855432,,,,ES,,,eng,false,1,10024501,5,2,1,0,,,,0,0,0,1,0,2.00,,,,1,0,Mark Dugopoiski,,,,,,1,0,,
10025001,0600570991,A Collection Of Adventure Stories,9780600570998,,,,ES,1991/2/28,Hamlyn Young Books,eng,false,1,10025001,1,0,0,0,1991/2/28,,book,0,0,0,0,0,0.00,192,Hardcover,,0,0,Various,,,,,,,0,,fiction
10027001,1155487060,"Rock Eisteddfod Challenge Participants: Heath Ledger, Davidson High School, Abbotsleigh, Brighton Secondary College, Knox Grammar School",9781155487069,,,,ES,2011/8/15,"Books LLC, Wiki Series",,false,1,10027001,0,0,0,0,2011/8/15,,,0,0,0,0,0,0.00,,Paperback,,0,0,Source Wikipedia,,,,,,,0,,
10028501,,The Golden String: An Autobiography,9780872431638,,,,ES,,Templegate Publishers,eng,false,7,535905,197,234,55,8,1954/1/1,The Golden String: An Autobiography,book,24,22,8,1,0,4.25,192,Paperback,,8,1,Bede Griffiths,,,,,,123,8,4,"autobiography,biography,biography-memoir,christian,christianity,memoir,non-fiction,religion,spirituality,theology"
10029501,,"The antiquities of the priory of Christ-church, Hants, by B. Ferrey, the ...",2940017378687,,,,ES,,,,true,6,10029501,0,0,0,0,,,book,0,0,0,0,0,0.00,,,,0,0,"Benjamin Ferrey,Edward Wedlake Brayley",,,,,,,0,,
10030501,8838643881,Guida a StarOffice e OpenOffice.org - Valida per ECDL Syllabus 4.0,,,,,ES,2004/9/1,The McGraw - Hill Companies s.r.l.,ita,false,1,10030501,1,0,0,0,2004/9/1,,book,0,0,0,0,0,0.00,478,Paperback,AICA - Sun Microsystems Italia,0,0,Marina Cabrini,,,,,,1,1,,non-fiction
10031001,0231064810,The Responsive Workplace: Employers and a Changing Labor Force,9780231064811,,,,ES,1987/8/18,Columbia University Press,,false,2,4542793,1,0,0,0,1987/1/1,The  Responsive Workplace,,0,0,0,0,0,0.00,329,Paperback,,0,0,Sheila B. Kamerman,,,,,,1,0,,
10032001,,The Federalist Papers,2940011908262,,,,ES,,,,true,576,110331,82206,130610,32140,731,1787/9/17,The Federalist,book,13216,10408,6409,1564,543,4.06,,,,6,2,"Alexander Hamilton,James Madison,John Jay",,,,,,39578,117,5426,"academic,amazon,american,american-history,americana,classics,college,economics,essays,high-school,historical,history,literature,non-fiction,philosophy,politics,reference,school,science,unfinished"
10032501,073555966X,Americans with Disabilities Act Handbook 2006-2 Cumulative Supplement,9780735559660,,,,ES,,,,false,1,10032501,0,0,0,0,2000/2/29,,,0,0,0,0,0,0.00,,,,0,0,Henry H. Perritt Jr.,,,,,,,0,,
10033001,1442999837,Powerful Performance Appraisals: How to Set Expectations and Work Together to Improve Performance,9781442999831,,,,ES,2009/7/13,ReadHowYouWant,,true,1,10033001,1,0,0,0,2009/7/13,,,0,0,0,0,0,0.00,,ebook,,0,0,Karen McKirchy,,,,,,1,0,,
10034501,1169832105,Socialism: An Economic and Sociological Analysis (1951),9781169832107,,,,ES,,,,false,44,154244,4099,4120,954,30,1922/1/1,Die Gemeinwirtschaft: Untersuchungen uber den Sozialismus,book,533,277,90,23,31,4.32,,,,0,0,"J. Kahane,Ludwig von Mises",,,,,,2823,10,147,"amazon,business,classics,economics,history,non-fiction,philosophy,politics,science,social,society,sociology"
10035001,0786006692,Forever True/Solo Tuya,9780786006694,,,,ES,1999/9/1,Pinnacle,,false,3,10035001,4,3,1,0,1999/8/1,,book,0,0,1,0,0,3.00,384,Paperback,,1,0,Elaine Alberro,,,,,,1,0,,
10035501,1446032485,Art Thoughts - The Experiences and Observations of an American Amateur in Europe,9781446032480,,,,ES,2010/7/12,Hughes Press,,false,4,29582440,0,0,0,0,2008/6/29,,,0,0,0,0,0,0.00,390,Paperback,,0,0,James Jackson Jarves,,,,,,,0,,
10038501,1848793855,Totally Random (Planet Me),9781848793859,,,,ES,,,,false,1,10038501,3,0,0,0,2010/4/1,,,0,0,0,0,0,0.00,,,,0,0,T. Bugbird,,,,,,2,0,,
10039001,0471852694,How to Protect Your Creative Work: All You Need to Know about Copyright,9780471852698,,,,ES,1987/5/1,Wiley,,false,1,10039001,1,0,0,0,1987/4/1,,,0,0,0,0,0,0.00,343,Paperback,,0,0,David A. Weinstein,,,,,,1,0,,
10039501,0711225982,Regent’s Park and Primrose Hill,9780711225985,,,,ES,2010/10/1,Frances Lincoln,lav,false,1,10039501,2,0,0,0,2010/10/1,,,0,0,0,0,0,0.00,112,Hardcover,,0,0,"Martin Sheppard,Sandra Lousada",,,,,,2,0,,
10041001,0853604134,"Great Is the Lord, Psalm 48, Opus 67: Anthem for SATB & Organ or Orchestra",9780853604136,,,,ES,2003/12/1,Novello & Company,,false,1,10041001,0,0,0,0,2003/12/1,,,0,0,0,0,0,0.00,26,,,0,0,,,,,,,,0,,
10042001,1598299875,Studies of Work and the Workplace in Hci,9781598299878,,,,ES,2009/5/8,Morgan & Claypool,,false,1,10042001,1,0,0,0,2009/5/1,,,0,0,0,0,0,0.00,108,Paperback,,0,0,Graham Button,,,,,,1,0,,
10042501,1417627085,"The Adventures of Penrose, the Mathematical Cat",9781417627080,,,,ES,1997/10/24,Turtleback Books,,false,6,187099,474,680,169,20,1997/1/1,The Adventures of Penrose the Mathematical Cat,,64,59,37,4,5,4.02,114,Hardcover,,0,0,Theoni Pappas,,,,,,235,9,14,"animals,childrens,christian,education,non-fiction,school,science,teaching"
10043001,1587460033,"Ones: Subtraction Concepts and Basic Facts: Developmental Mathematics Student Workbook, Level 3.",9781587460036,,,,ES,,,,false,1,10043001,1,0,0,0,1993/1/28,,,0,0,0,0,0,0.00,,,,0,0,L. George Saad,,,,,,,0,,
10044001,1577492382,The Women's Book of Positive Quotations,9781577492382,,,,ES,,,,false,1,10044001,10,15,3,0,2010/10/16,,book,3,0,0,0,0,5.00,,,,3,0,"Leslie Ann Gibson,Steve Deger",,,,,,5,0,,
10045001,,"Archiwum Jana Zamoyskiego, Kanclerza i Hetmana Wielkiego Koronnego",2940039142235,,,,ES,,,,true,5,10045001,0,0,0,0,,,,0,0,0,0,0,0.00,,,,0,0,Waclaw Sobieski Maurycy Zamoyski,,,,,,,0,,
10046001,0745011063,The Policy Process in the Modern Capitalist State,9780745011066,,,,ES,1992/1/1,Harvester Wheatsheaf,eng,false,4,1137134,59,25,6,2,1984/4/1,The Policy Process in the Modern Capitalist State,book,2,3,1,0,0,4.17,210,Paperback,Second Edition,1,0,"Christopher Ham,Michael Hill",,,,,,42,0,1,
10046501,,"Architects of fate: or, Steps to success and power : a book designed to inspire youth to character building, self-culture and noble achievement",2940017370773,,,,ES,,,,true,73,7551155,30,17,4,1,1997/6/1,,book,2,1,1,0,0,4.25,,,,0,0,Orison Swett Marden,,,,,,16,0,2,
10048001,0174312709,Computer Programming In Basic,9780174312703,,,,ES,,,ger,false,1,10048001,4,4,1,0,,,,0,1,0,0,0,4.00,,,,1,0,Peter Bishop,,,,,,1,1,,
10048501,,Syrup: A Novel,,B002XNUWAU,,,ES,,,eng,true,24,41315,9334,19822,5105,352,1999/1/1,Syrup,book,1436,2075,1221,306,67,3.88,,,,184,7,Max Barry,,,,,,2561,28,51,"adult,adult-fiction,business,comedy,contemporary,fiction,funny,humor,literary-fiction,literature,modern,novels,thriller"
10049001,1848250274,In the Name of the Father,9781848250277,,,,ES,,,,false,1,10049001,0,5,1,0,2010/7/30,,,1,0,0,0,0,5.00,,,,1,0,,,,Julien Chilcott-Monk,,,,0,,
10051001,2950559522,L'armée romaine et les barbares: du IIIe au VIIe siècle,9782950559524,,,,ES,1993/1/1,Musee des antiquites nationales,fre,false,1,10051001,2,0,0,0,1993/1/1,,book,0,0,0,0,0,0.00,473,Unknown Binding,,0,0,"Françoise Vallet,Michel Kazanski",,,,,,1,0,,
10051501,3540441905,"Logics in Artificial Intelligence: European Conference, Jelia 2002, Cosenza, Italy, September, 23-26, Proceedings",9783540441908,,,,ES,2002/9/11,Springer,,false,3,10051501,0,0,0,0,2002/9/11,,,0,0,0,0,0,0.00,567,Paperback,,0,0,Giovambattista Ianni,,,Sergio Flesca,,,,0,,
10052501,1598585940,The Journey...,9781598585940,,,,ES,2008/4/8,Dog Ear Publishing,eng,false,1,10052501,0,0,0,0,2008/4/1,,,0,0,0,0,0,0.00,88,Paperback,,0,0,Kate Fenimore,,,,,,,0,,
10053501,0552085707,Monsters,9780552085700,,,,ES,1970/1/1,Corgi,,false,10,4642570,158,233,67,10,1965/1/1,The Blal and Other Science Fiction Monsters ,book,11,20,28,6,2,3.48,190,Paperback,,17,2,A.E. van Vogt,,,,,,46,1,2,"fiction,science-fiction,short-stories,speculative-fiction"
10054001,0232526338,Henri Nouwen: His Life and Vision,9780232526332,,,,ES,2007/9/1,Darton Longman and Todd,,false,1,10054001,3,0,0,0,2007/9/1,,,0,0,0,0,0,0.00,176,Paperback,,0,0,Michael O'Laughlin,,,,,,2,0,,
10056001,0899622615,The Least Of These,9780899622613,,,,ES,,,eng,false,1,10056001,0,0,0,0,,,,0,0,0,0,0,0.00,,,,0,0,Edith B. Dumas,,,,,,,0,,
10056501,0954692462,Fly-fishing in Northern Spain (European Angling),9780954692469,,,,ES,2006/6/1,Philip Pembroke,eng,false,1,10056501,3,4,1,0,2006/6/1,,,0,1,0,0,0,4.00,,Paperback,,1,0,Philip Pembroke,,,,,,2,0,,
10058001,2264049642,La Rose et le Chardon,9782264049643,,,,ES,2009/11/19,10/18,fre,false,7,2472553,274,552,149,16,2008/6/19,The Green Man,book,35,55,41,16,2,3.70,,Mass Market Paperback,,0,0,"Corine Derblum,Kate Sedley",,,,,,92,5,1,"crime,fiction,historical,historical-fiction,history,medieval,mystery,mystery-thriller"
10058501,0006714609,Jemima and the Welsh Rabbit,9780006714606,,,,ES,1978/9/28,,eng,false,2,10058501,7,6,2,0,1972/9/28,,book,0,0,2,0,0,3.00,,Paperback,,2,0,Gillian Avery,,,,,,1,0,,
10059001,,The Shield and the Shadow,,B004E9U7AG,,,ES,,,en-US,false,3,10059001,16,13,3,2,2010/11/28,,,1,2,0,0,0,4.33,,Audio CD,,3,2,D.B. Clifton,,,,,,9,0,1,short-stories
10059501,1448806887,"Donkeys: Jennies, Jacks, And Foals (On The Farm)",9781448806881,,,,ES,2010/8/15,PowerKids Press,en-US,false,4,10059501,6,9,2,1,2010/8/15,,,1,1,0,0,0,4.50,24,Hardcover,,2,1,Lorijo Metz,,,,,,4,0,,science
10060001,1157647693,"People from North York, Ontario: Geddy Lee, Kirk McLean, Snow, Peter Polansky, Howie Mandel, Gary Roberts, Esther Shiner, Liane Balaban",9781157647690,,,,ES,2011/8/17,"Books LLC, Wiki Series",,false,1,10060001,0,0,0,0,2011/8/17,,,0,0,0,0,0,0.00,,Paperback,,0,0,Source Wikipedia,,,,,,,0,,
10060501,1936000288,Secrets of Old Santa Fe,9781936000289,,,,ES,,,,true,3,6663299,4,8,2,1,2009/6/30,Secrets of Old Santa Fe,,0,2,0,0,0,4.00,,,,0,0,Marion Kelley Bullock,,,,,,2,0,,"christian-fiction,mystery,romance"
10061501,0140503331,The Old Joke Book,9780140503333,,,,ES,1979/4/26,Puffin Books,,false,5,500947,33,66,17,0,1976/1/1,The Old Joke Book,book,7,5,3,0,2,3.88,32,Paperback,,0,0,"Allan Ahlberg,Janet Ahlberg",,,,,,10,0,,"childrens,comedy,graphic-novels,humor,non-fiction,picture-books"
10063001,1101492287,Netochka Nezvanova,9781101492284,,,,ES,,,eng,true,45,17893,7546,13170,3448,291,1849/1/1,Неточка Незванова,book,986,1222,933,246,61,3.82,,,,1,0,Fyodor Dostoyevsky,,,,,,3049,6,100,"adult,classic-literature,classics,fiction,literary-fiction,literature,novels,tragedy"
10063501,1156278821,Delaware Fighting Blue Hens Football Seasons: 2009 Delaware Fightin' Blue Hens Football Team,9781156278826,,,,ES,2010/5/31,Books LLC,,false,1,10063501,0,0,0,0,,,,0,0,0,0,0,0.00,,Paperback,,0,0,,,,,,,,0,,
10064001,0786286962,Watching Amanda,9780786286966,,,,ES,2006/6/30,Thorndike Press,,false,10,914788,344,579,159,14,2005/1/1,Watching Amanda ,book,43,48,42,20,6,3.64,408,Hardcover,Large Print,1,0,Janelle Taylor,,,,,,112,7,2,"adult,adult-fiction,chick-lit,contemporary,fiction,mystery,mystery-thriller,novels,romance,suspense,thriller"
10065001,0536279845,Global Marketing (Custom Package),9780536279842,,,,ES,,,,false,51,178309,436,350,97,3,1999/7/28,Global Marketing ,book,22,34,28,7,6,3.61,,,,0,0,"Mark C. Green,Warren J. Keegan",,,,,,227,0,15,"business,textbooks"
10067501,0072506202,"Adapted Physical Activity, Recreation and Sport with Powerweb: Health and Human Performance",9780072506204,,,,ES,2001/3/16,McGraw-Hill Humanities/Social Sciences/Languages,,false,1,10067501,2,0,0,0,1998/6/1,,,0,0,0,0,0,0.00,,Unknown Binding,,0,0,"Claudine Sherrill,Sherrill",,,,,,1,0,,
10069001,0321286588,"Study Guide for Principles of Managerial Finance, Brief Edition [with MyFinanceLab Access Card]",9780321286581,,,,ES,2005/5/18,Addison Wesley Longman,,false,7,9505579,7,3,1,0,2005/4/28,,book,0,0,1,0,0,3.00,336,Paperback,,0,0,Lawrence J. Gitman,,,,,,3,0,,
10072501,,Unknown Book 10072501,,,,,ES,,,ita,false,1,10072501,5,8,2,1,,,,0,2,0,0,0,4.00,,,,2,1,Unknown,,,,,,2,0,,
10073001,1157626734,"1875 Books (Study Guide): Science and Health with Key to the Scriptures, the Sexes Throughout Nature, Satyarth Prakash, 1875 in Literature",9781157626732,,,,ES,2010/10/14,Books LLC,,false,1,10073001,0,0,0,0,2010/10/14,,,0,0,0,0,0,0.00,42,Paperback,,0,0,,,,Books LLC,,,,0,,
10074001,,A-t-il perdu?: com,2940030586083,,,,ES,,,,true,1,10074001,0,0,0,0,,,,0,0,0,0,0,0.00,,,,0,0,Ch. de Lonchamps,,,,,,,0,,
10074501,1110811403,An Analytical Key,9781110811403,,,,ES,,,,false,3,16918243,0,0,0,0,2009/5/28,,,0,0,0,0,0,0.00,,,,0,0,Aven Nelson,,,,,,,0,,
10075001,,Leaving Gee's Bend,,B0030CHF3U,,,ES,,,,true,8,6532373,1160,1814,453,113,2010/1/7,Leaving Gee's Bend,book,162,174,81,29,7,4.00,,,,9,0,Irene Latham,,,,,,611,17,8,"adult,adventure,childrens,family,fiction,historical,historical-fiction,history,juvenile,middle-grade,novels,realistic-fiction,teen,young-adult"
10075501,2754104984,"Hiroshige, Sur La Route Du Tôkaido",9782754104982,,,,ES,2010/11/17,Hazan,fre,false,1,10075501,6,5,1,0,2010/1/1,,book,1,0,0,0,0,5.00,456,Unknown Binding,,1,0,Nelly Delay,,,,,,1,0,,art
10076501,1109461429,"Ambient measurements of chemical and physical properties of organic aerosols: Insights into formation, growth, and heterogeneous chemistry.",9781109461428,,,,ES,,,,false,1,10076501,0,0,0,0,,,,0,0,0,0,0,0.00,,,,0,0,Luke D Ziemba,,,,,,,0,,
10078501,0606063447,Earthquake at Dawn,9780606063449,,,,ES,1992/1/1,Turtleback Books,,false,8,99817,534,780,215,23,1992/1/1,Earthquake at Dawn,book,40,82,70,19,4,3.63,194,Hardcover,,0,0,Kristiana Gregory,,,,,,225,14,3,"american-history,childrens,fiction,historical,historical-fiction,history,non-fiction,teen,young-adult"
10079001,,Crystal River Witch,2940000101131,,,,ES,,,,true,2,10079001,11,19,5,0,2006/8/5,,,1,2,2,0,0,3.80,,,,5,0,Ed Howdershelt,,,,,,2,0,,
10080001,8493785245,Vivir a medias. Mundos no,9788493785246,,,,ES,,,,true,1,10080001,0,0,0,0,2010/1/28,,,0,0,0,0,0,0.00,,,,0,0,Noem,,,,,,,0,,
10080501,,Daemon,2940011071652,,,,ES,,,,true,5,3136130,73,128,34,4,2005/1/1,"Daemon (The Night Trilogy, #3)",book,8,16,5,4,1,3.76,,,,0,0,Harry Shannon,,,,,,31,1,,horror
10081001,0972085947,Darklings,9780972085946,,,,ES,,,eng,false,13,1624890,244,326,88,7,1985/10/1,Darklings,book,22,22,41,2,1,3.70,313,,signed limited to 300 numbered copies,6,2,Ray Garton,Caniglia,,,,,127,10,4,"fiction,horror"
10081501,0856133469,The Annotated Oscar Wilde,9780856133466,,,,ES,1982/10/1,Orbis,eng,false,2,2293269,28,26,6,1,1982/9/19,The Annotated Oscar Wilde,book,5,0,0,0,1,4.33,488,Hardcover,,0,0,Oscar Wilde,,,H. Montgomery Hyde,,,19,0,,"biography,classics,collections,comedy,fantasy,fiction,history,horror,lgbt,poetry,politics,theatre"
10082001,5994201960,Все зависит от нас,9785994201961,,,,ES,,,rus,false,2,17342938,23,83,20,0,2008/1/1,,book,8,9,2,0,1,4.15,,,,1,0,Владислав Конюшевский,,,,,,2,0,,
10082501,,Three Hundred Zeroes,2940011977428,,,,ES,,,eng,true,5,7997475,1245,1907,480,37,2010/12/20,,book,141,207,113,16,3,3.97,,,,4,1,Dennis R. Blanchard,,,,,,309,12,24,"adventure,amazon,americana,biography,funny,memoir,nature,non-fiction,sports,travel"
10083001,1415938520,The Lost Diary of Don Juan,9781415938522,,,,ES,2007/5/1,Random House Audio,eng,false,39,132587,1526,2973,876,130,2007/1/1,The Lost Diary of Don Juan: An Account of the True Arts of Passion and the Perilous Adventure of Love,book,152,250,313,113,48,3.39,0,Audiobook,,0,0,Douglas Carlton Abrams,,,,,Scott Brick,403,18,25,"biography,drama,fiction,historical,historical-fiction,history,love,memoir,romance"
10083501,,The Bird of Paradise Lost and Other Poems,9781450716130,,,,ES,2010/1/1,,eng,false,1,10083501,1,3,1,0,2010/1/1,,book,0,0,1,0,0,3.00,46,Unknown Binding,First,1,0,Art Walsh,,,,,,,0,,poetry
10084001,1424124522,Gaining of Larruth,9781424124527,,,,ES,2006/6/26,Publish America,,false,1,10084001,0,0,0,0,2006/6/30,,,0,0,0,0,0,0.00,372,Paperback,,0,0,Roby Ward,,,,,,,0,,
10084501,1157980333,"Micropolitan Areas of South Carolina: Hilton Head Island-Beaufort Micropolitan Area, Jasper County, South Carolina, Beaufort County",9781157980339,,,,ES,2011/8/16,"Books LLC, Wiki Series",,false,1,10084501,0,0,0,0,2011/8/16,,,0,0,0,0,0,0.00,,Paperback,,0,0,Source Wikipedia,,,,,,,0,,
10085501,,The Man For Me,,B001J9Q49C,,,ES,,,en-US,true,6,5983737,184,297,82,15,2008/1/1,The Man for Me,book,17,32,23,5,5,3.62,328,,,4,0,Gemma Bruce,,,,,,73,10,2,"contemporary,romance,sports"
10086501,0495898333,The Speaker's Compact Handbook,9780495898337,,,,ES,2011/1/1,Cengage Learning,,false,12,4120282,79,136,39,3,2008/4/16,,book,7,13,13,4,2,3.49,272,Spiral-bound,Third Edition,7,1,"Douglas K. Stuart,Jo Sprague",,,,,,23,1,2,"school,textbooks"
10087001,,Environmental assessment of the Alaskan Continental Shelf: Annual reports of principal investigators,2940029272621,,,,ES,,,,true,2,10087002,1,5,1,0,,,,1,0,0,0,0,5.00,,,,0,0,"Environmental Research Laboratories (U.S.),Outer Continental Shelf Environmental Assessment Program,United States. Bureau of Land Management,United States. Office of Marine Pollution Assessment",,,,,,,0,,
10088001,8439722737,La pianista (The Piano Teacher),9788439722731,,,,ES,,,,true,108,219879,21338,27169,7657,747,1983/1/1,Die Klavierspielerin,book,1842,2481,1912,877,545,3.55,,,,1,2,Elfriede Jelinek,,,,,,11460,113,446,"adult,adult-fiction,classics,contemporary,dark,drama,family,feminism,fiction,literary-fiction,literature,music,novels,psychology,romance,unfinished"
10089001,1425337112,One,9781425337117,,,,ES,,,,false,3,10089001,4,0,0,0,2005/12/28,,book,0,0,0,0,0,0.00,,,,0,0,,,,,,,4,0,,
10089501,0143064703,Sarama And Her Children: The Dog In Indian Myth,9780143064701,,,,ES,,,eng,false,2,10089501,28,17,6,2,2008/8/25,,,1,1,1,2,1,2.83,,,,6,2,Bibek Debroy,,,,,,19,2,1,"academic,amazon,history,research"
10090501,1400004616,"Fodor's Walt Disney World 2011: With Universal, SeaWorld, and the Best of Central Florida",9781400004614,,,,ES,2010/11/16,Fodor's,eng,false,33,10090501,190,390,108,14,1989/8/26,"Fodor's Walt Disney World®, Universal Orlando®, and Central Florida 2006 (Fodor's Gold Guides)",book,23,37,36,7,5,3.61,608,Paperback,,26,4,,,,Fodor's Travel Publications Inc.,,,27,3,5,"family,non-fiction,reference,travel"
10091001,1740452674,The Complete Vegetarian Cookbook,9781740452670,,,,ES,,,eng,false,2,10091001,7,6,2,0,2000/1/1,,book,0,0,2,0,0,3.00,,,,1,0,Jane    Price,,,,,,2,0,,
10091501,110941014X,Interacting two dimensional systems with a discrete degree of freedom.,9781109410143,,,,ES,,,,false,1,10091501,0,0,0,0,,,book,0,0,0,0,0,0.00,,,,0,0,Nathaniel Bishop,,,,,,,0,,
10092001,,Brown University Library; the Library of the College Or University in the English Colony of ...,2940018094661,,,,ES,,,,true,1,10092001,0,0,0,0,,,,0,0,0,0,0,0.00,,,,0,0,Samuel Lane Boardman Henry Bartlett Van Hoesen,,,,,,,0,,
